manage the fleet according to planned operations;logistics and distribution manager
oral surgery;dentistry lecturer
tend grinding mill machine;coffee grinder
tend grinding mill machine;cocoa mill operator
tend grinding mill machine;oil mill operator
tend grinding mill machine;miller
tend grinding mill machine;liquor grinding mill operator
tend grinding mill machine;distillery miller
tend grinding mill machine;brew house operator
provide pipe bedding;drainage worker
provide pipe bedding;sewer construction worker
provide pipe bedding;civil engineering worker
study relationships between characters;animation layout artist
study relationships between characters;actor/actress
study relationships between characters;stop-motion animator
study relationships between characters;casting director
study relationships between characters;voice-over artist
study relationships between characters;video and motion picture director
study relationships between characters;script supervisor
study relationships between characters;puppeteer
chemical processes;chromatographer
chemical processes;chemistry technician
chemical processes;chemistry teacher secondary school
chemical processes;water quality analyst
chemical processes;chemical processing plant controller
chemical processes;hydrogenation machine operator
chemical processes;chemical production manager
chemical processes;fiberglass laminator
chemical processes;chemistry lecturer
chemical processes;mud logger
chemical processes;liquid waste treatment plant operator
chemical processes;analytical chemist
chemical processes;chemical metallurgist
chemical processes;chemical processing supervisor
chemical processes;fat-purification worker
chemical processes;assayer
chemical processes;chemical tester
chemical processes;synthetic materials engineer
arrange audio-visual products in classification order;music and video shop specialised seller
design procedures for the relocation of specific goods;move coordinator
monitor infrastructure;swimming facility attendant
operate railway switches;shunter
operate railway switches;level crossing signalperson
operate railway switches;rail switchperson
provide humanitarian advice;humanitarian advisor
park vehicles;taxi driver
park vehicles;live animal transporter
park vehicles;truck driving instructor
park vehicles;motorcycle instructor
park vehicles;bus driving instructor
park vehicles;occupational driving instructor
park vehicles;car driving instructor
park vehicles;private chauffeur
park vehicles;hearse driver
park vehicles;driving instructor
formulate cosmetic products;cosmetic chemist
guide drill pipes;derrickhand
guide drill pipes;roughneck
perform high risk work;container crane operator
carry out naming strategies;brand manager
monitor fermentation;vineyard cellar master
monitor fermentation;brewmaster
monitor fermentation;fermenter operator
monitor fermentation;wine fermenter
monitor fermentation;cider master
monitor fermentation;cider fermentation operator
international waterways;marine mechanic
international waterways;marine surveyor
international waterways;skipper
international waterways;helmsman
perform office routine activities;sales support assistant
perform office routine activities;office clerk
perform office routine activities;property assistant
perform office routine activities;secretary
perform office routine activities;promotion assistant
perform office routine activities;fundraising assistant
perform office routine activities;marketing assistant
perform office routine activities;administrative assistant
perform office routine activities;membership administrator
perform office routine activities;insurance clerk
perform office routine activities;investment clerk
perform office routine activities;parliamentary assistant
perform office routine activities;engineering assistant
perform office routine activities;legal administrative assistant
perform office routine activities;supply chain assistant
plan rig moves;tool pusher
climatology;meteorologist
climatology;meteorology technician
climatology;climatologist
handle metal work orders;foundry operative
handle metal work orders;casting machine operator
handle metal work orders;coquille casting worker
fit up sound on stage;theatre technician
fit up sound on stage;audio production technician
fit up sound on stage;stage technician
research fragrances;sensory scientist
research fragrances;fragrance chemist
optimise production processes parameters;plastic and rubber products manufacturing supervisor
optimise production processes parameters;stone driller
optimise production processes parameters;pultrusion machine operator
optimise production processes parameters;soap maker
optimise production processes parameters;nitroglycerin separator operator
optimise production processes parameters;cake press operator
optimise production processes parameters;nitrator operator
optimise production processes parameters;glass forming machine operator
optimise production processes parameters;rubber dipping machine operator
optimise production processes parameters;clay kiln burner
optimise production processes parameters;nitroglycerin neutraliser
optimise production processes parameters;clay products dry kiln operator
optimise production processes parameters;chemical plant control room operator
optimise production processes parameters;chemical mixer
optimise production processes parameters;coagulation operator
optimise production processes parameters;soap chipper
optimise production processes parameters;soap tower operator
optimise production processes parameters;gas station operator
optimise production processes parameters;filament winding operator
optimise production processes parameters;drawing kiln operator
optimise production processes parameters;tunnel kiln operator
optimise production processes parameters;rubber products machine operator
optimise production processes parameters;vacuum forming machine operator
optimise production processes parameters;compression moulding machine operator
optimise production processes parameters;lime kiln operator
optimise production processes parameters;kiln firer
optimise production processes parameters;gas processing plant supervisor
optimise production processes parameters;injection moulding operator
optimise production processes parameters;plastic rolling machine operator
optimise production processes parameters;plastic heat treatment equipment operator
optimise production processes parameters;air separation plant operator
optimise production processes parameters;fibreglass machine operator
optimise production processes parameters;auger press operator
optimise production processes parameters;chemical processing plant controller
optimise production processes parameters;fibre machine tender
optimise production processes parameters;plodder operator
optimise production processes parameters;dry press operator
maintenance of ammunition;ammunition shop manager
coating substances;fibreglass machine operator
